app,date,score,content
Coupang Eats,2025-10-23 18:38:48,5,배민에서 넘어왔습니다 히히
Coupang Eats,2025-10-23 17:59:35,5,좋아 잘 만들었네 고생했어
Coupang Eats,2025-10-23 17:43:01,1,"우리지역은 안되고 쿠폰만 계속 날라오는데 1도 못 쓰고 있어요, 우리지역은 언제되나요? 안되는 지역에는 쿠폰 보내는걸 자제해 주세요."
Coupang Eats,2025-10-23 13:26:55,5,뜸하지만 필요를 원했을때 그 자리에 항상 감사해요 💝💝💝
Coupang Eats,2025-10-23 13:04:15,5,"좋아요~~편리합니다.전잘못하는데,이앱은편리해오"
Coupang Eats,2025-10-23 12:30:22,5,쿠팡으로 어여 넘어오세요
Coupang Eats,2025-10-23 11:27:14,1,배달 주문가격이랑 매장가격 품목당 1~2천원 차이남 ㅋㅋ이럴꺼면 뭐하러 정액제 팔아먹는지 모르겠음
Coupang Eats,2025-10-23 00:31:22,5,아주 좋습니다!!!
Coupang Eats,2025-10-22 22:53:52,5,배달비가 무료라 너무 좋아요!!!!!!
Coupang Eats,2025-10-22 22:34:22,5,항상 맛나게 잘 먹고있읍니다
Coupang Eats,2025-10-22 20:31:15,5,빠른배송 감사드립니다
Coupang Eats,2025-10-22 20:28:38,5,쉽고 간편하게 주문가능
Coupang Eats,2025-10-22 20:08:12,5,할인도 되고 편해서 자주 사용해용
Coupang Eats,2025-10-22 19:59:06,5,배달비도 절약되고 배달상황도 확인 가능하고 이용하기 편한거 같아요 ^^
Coupang Eats,2025-10-22 19:29:15,4,누구나. 이것은 아니지만. 맘ㅎ이. 만족해요
Coupang Eats,2025-10-22 19:28:32,5,배달이 깔끔해요 주문이 쉬워요
Coupang Eats,2025-10-22 18:54:29,5,빠르고 할인도많고 좋네
Coupang Eats,2025-10-22 18:42:24,5,편하고 쉬워요 ㅎㅎ
Coupang Eats,2025-10-22 18:37:24,1,"같은가게! 같은 메뉴를 주문해도, 배달비를 받는 배달의민족보다 비쌉니다! 비추!"
Coupang Eats,2025-10-22 18:26:57,5,이 앱은 보기도 좋고 검색도 맘에들고 전체적인 구성도 좋고 상담도 바로바로되고 여러가지로 다 마음에 들어요
Coupang Eats,2025-10-22 17:24:59,5,쿠팡과 연계해서 편하고 좋아요
Coupang Eats,2025-10-22 15:55:18,5,너무 맛있어요. 굿
Coupang Eats,2025-10-22 15:01:45,5,배x보다 쿠팡이츠!
Coupang Eats,2025-10-22 14:36:07,5,배달 시킨 뒤에 상세 영수증 화면을 카톡 등으로 공유할 수 있게 해주면 좋겠어요. 지류 영수증 같이 보여서 너무 좋은데 같이 주문하는 경우 메뉴확인 및 금액을 알려주는 용도로요
Coupang Eats,2025-10-22 14:24:50,1,점점 다른배달앱이랑 다를게없네
Coupang Eats,2025-10-22 12:49:00,5,배민 삭제하고 이거씀
Coupang Eats,2025-10-22 11:19:38,5,쿠팡이츠 점점 서비스가좋아지는듯요
Coupang Eats,2025-10-22 08:05:28,5,비싼광고에나는 피자들보다 객적으로 이곳피자가 짱입니다 반창하시고 원픽으로 단골할랍니다
Coupang Eats,2025-10-22 01:39:22,5,라이더가 배민 주문하면 자꾸 취소해서 배민 삭제하고 이거 깜
Coupang Eats,2025-10-21 23:24:59,1,배달비도빚싸데 거기서또!쿠팡에서 만원을 또!추가로 받다니!완전히 이건 ? 도독놈 신보아니가요.신고할일입니다
Coupang Eats,2025-10-21 22:54:30,5,어렵지 않아 편합니다
Coupang Eats,2025-10-21 22:27:43,1,맵좀 고쳐주세요 반대로 뒤집어져 보이는거 상당히 불편합니다
Coupang Eats,2025-10-21 21:58:50,4,쉽게 주문할 수 있어 좋았습니다
Coupang Eats,2025-10-21 21:50:37,3,사비스는 좋으나 회사 특히 노동자들에 대한 처우가 매우 아쉬움.. 삼성처럼...
Coupang Eats,2025-10-21 21:37:41,5,배민보다 훨씬낫네요
Coupang Eats,2025-10-21 21:14:31,5,빠른선택 쉬운 선택 결제 좋아요
Coupang Eats,2025-10-21 20:46:55,1,2만원팔면 5700원정산해주는 살인자들
Coupang Eats,2025-10-21 20:38:20,4,업데이트했는데 카테고리에서 한식이 빠져서 갈곳을 잃은 내 마음..
Coupang Eats,2025-10-21 19:43:08,5,할인 있어서 좋아요.
Coupang Eats,2025-10-21 19:13:58,5,스고이~~추천데쓰네
Coupang Eats,2025-10-21 18:51:18,5,배송시간도 잘맞고 마음에 듭니다.
Coupang Eats,2025-10-21 18:40:57,2,첫주문 쿠폰 만이천원짜리가 와우회원 전용이네요?? 달에 8천 원 드는데 무슨 의미가 있는지 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 좀 코미디긴 해요
Coupang Eats,2025-10-21 16:16:51,5,넘좋아요 ㅎㅎㅎㅎㅎ
Coupang Eats,2025-10-21 15:59:15,1,아메리카노2잔 1킬로 거리서 평일오후 3시에 시켰는데 예정시간 58분 에 49분만에 처와서 10분일찍왔다고 개주접싸는 어플
Coupang Eats,2025-10-21 15:48:29,5,로켓와우헤택으로 무료배달과 할인된가격으로 받아 만족스럽습니다.
Coupang Eats,2025-10-21 15:39:08,1,가게 금액보다 비싸요 무료배송 적어놓고 배달료 포함시킨 가격이겠죠
Coupang Eats,2025-10-21 14:02:00,5,음식배달시 매우 편리합니다
Coupang Eats,2025-10-21 12:48:21,4,배민 사용하다가 쿠팡 넘어온지 한참 됨 배민도 가끔 이용하는데 쿠팡이 더 빠른 느낌임 + 배달비 막 오천원할때 내고 이용했는데 무배 혁명을 만듬 요즘 배민이 잘 안뿌린던 할인 쿠폰 많이 뿌리길래 이용하는데 배달부분에서 좀 애매함 쿠팡은 할인 쿠폰 좀 애매하게 뿌림 + 할인 잘 안함 그리고 쿠팡 원래 가게측 잘못이나 배달실수나면 쿠폰 주는걸로 아는데 안줌 뭐 차라리 처음부터 안주면 모를까 쿠폰 준다고 설명에 써놓고 안주는건 모르겠음 삔또상하긴함 ㅇㅇ 그래서 오늘은 배민. 차라리 이런식으로 할거면 쿠폰 제공 안하는게 나을듯
Coupang Eats,2025-10-21 08:52:46,5,배민 요기요 배짱장사 다 ㄲㅈ
Coupang Eats,2025-10-21 00:02:49,1,당일 만료쿠폰을 문닫고 주면 어쩌라는거야
Coupang Eats,2025-10-20 23:15:22,3,도보 킥보드 자전거 배달시 음식 쉐이킹 되는거 극혐 배달원 픽업지에서 몇키로 떨어진곳에서 불러오는지 참... 별1 251020 업데이트 많이 개선 되었음 그럭저럭 소소함 배민보단 배달 빠름 별3
Coupang Eats,2025-10-20 22:18:04,3,자전거 오토바이 자가용등등 여러 운송도구를 이용해서 배달하는건 이해가 갑니다 그런데 치킨같이 빠른배달이 생명인 치킨같은 음식을 차로 배달하거나 자전거로 여유있게 배달하면 치킨이 맛이 있겠습니까? 습기가 차서 종이 포장은 눅눅해지고 치킨은 바삭한맛이 없어지고 흐물해져서 후라이드 맛을 느낄수가 없습니다 여러 운송 도구가 이용되도 빠른 배송이 필요한 음식은 자전거나 자가용 같은 배송은 연결이 안되게끔 신경 쓰셔야 할거 같습니다
Coupang Eats,2025-10-20 21:34:00,5,이용하기 너무 편해요.
Coupang Eats,2025-10-20 20:49:12,5,조리후 신속 배달하여 음식맛을 제대로 즐길 수 있게 하였읍니다.
Coupang Eats,2025-10-20 20:35:27,5,주소만 입력되어있음 매우쉬운 쿠팡이츠 그 어떤 앱보다 편리함
Coupang Eats,2025-10-20 20:06:39,4,편하게 맛나는 곳을 찾아 잘먹었습니다.
Coupang Eats,2025-10-20 18:33:48,5,새로운경험을하네요 이런좋은어플이있었다니ㅜㅜ 감사합니다 좋은어플 빠른배달ㅜㅜ♡
Coupang Eats,2025-10-20 18:25:47,5,✨️✨️✨️✨️✨️
Coupang Eats,2025-10-20 18:12:38,1,결제 시 신규 쿠폰 자동 적용된다면서 결국 적용이 안된 상태로 결제가 되어버렸네요.
Coupang Eats,2025-10-20 17:15:13,5,믿구배달시킬수있는앱이네요.
Coupang Eats,2025-10-20 16:27:02,4,빠른실행 좋습니다~😊
Coupang Eats,2025-10-20 15:28:16,5,나쁘지않아요 오히려 요♡요랑배달의♡족보단 좋은것같아요 쿠팡도 매일이용해서ㅋㅋㅋ
Coupang Eats,2025-10-20 14:15:56,5,쿠팡와우 할인도 되고 배달앱중에 제일 좋습니다.
Coupang Eats,2025-10-20 14:09:24,5,배달어플중에 이것만 시키게 되네요
Coupang Eats,2025-10-20 12:59:30,1,쿠팡이츠 캐쉬 자동 사용좀 없애주세요 아니면 설정을 할 수 있게 해주던가 카드 실적 때문에 사용 방식 조절해야되는데 쿠팡캐쉬 사용 자동 선택 되어 있으니까 까먹으면 쿠팡캐쉬 전액 사용되서 너무 불편함;
Coupang Eats,2025-10-20 10:43:41,5,빠르고 맛있어요^^
Coupang Eats,2025-10-20 02:06:54,1,업체에서 별점 낮게줬다고 협박함 콜센터에서는 그대로 믿고 전화해서 구매자에게 따져물으니 쉬는날 얼탱이가 없었음
Coupang Eats,2025-10-19 23:48:56,3,초반 오배송이 왔을 때 자체처리해달라고 하더니 이번에 방식이 바뀌었는데.. 제대로 안내도 안하고 오배송 사진만 보내달라고 문자만 띡 보내면 답니까! 이번에도 자체처리일거라 생각해서 억지로 먹고 있는데.. 라이더가 와서 교환해 준다던가 그런 말도 없었는데.. 갑자기 문 두드리는 소리가 나서 열었더니 라이더가 와서 놀랐네요. 결국 두 음식 사게 됨. 짜증나네요
Coupang Eats,2025-10-19 20:31:43,5,쿠팡! 쿠팡이츠! 썩을넘들아~!!!!나쁜짓 하지마요 나 쿠팡없이 못살아~~ㅠㅠ
Coupang Eats,2025-10-19 20:16:43,5,편하고 쿠팡 쿠팡하는 이유를 알겠습니다.
Coupang Eats,2025-10-19 20:14:52,5,할인 정보가 많아 좋아요
Coupang Eats,2025-10-19 20:09:02,5,아 너무 좋아요~~~~~~~
Coupang Eats,2025-10-19 19:47:06,5,엄청 편리해요.^^
Coupang Eats,2025-10-19 19:34:23,5,쿠퐄도주고. 덕분에 싸게 잘먹었네요
Coupang Eats,2025-10-19 19:11:37,5,무료배달이 많아서 좋아요
Coupang Eats,2025-10-19 18:59:33,5,사용하기 너무 편해요.
Coupang Eats,2025-10-19 18:55:57,1,와우회원 배달비무료는 사기수준
Coupang Eats,2025-10-19 17:42:44,1,시나 구만 되고 군은 시골이라 안해준다는건가? 배달앱을 할거면 최소한 이런건 잘 갖추고 해야지 쿠폰있음 뭐함 사는곳이 군이라 배달 해주지도않는데
Coupang Eats,2025-10-19 17:28:50,5,쿠팡 회원이 훨씬 이득이네요! 택배비랑 배달비가 무료고 쿠팡플레이도 무료니까 회비 월 8천원 정도 내고 이용하는게 이득입니다.
Coupang Eats,2025-10-19 16:58:14,5,편해요 배달 무료 좋아요
Coupang Eats,2025-10-19 16:01:26,5,무배도 많고 좋아요
Coupang Eats,2025-10-19 15:22:36,1,"리뷰 조작이 가능한 배달앱 고객이 리뷰에 조금이라도 점주 마음에 안드는 내용이 있으면 점주는 게시중단 요청을 할 수 있고, 고객은 게시중단에 대한 이의내용을 자세히 써서 제출해도 다시 게시가 될까말까임. 점주가 실수한게 있으면 리뷰 댓글에 사과를 남기고 수정해야할 부분은 수정을 해야하는데 일방적임. 고객들은 돈을 내고 점주에 의해 선별된 긍정 리뷰만 보고 주문하게 되는 시스템. 인신공격성 글이나 무차별적인 글이면 모를까 정중하게 남긴 점주의 실수나 오주문 유도글을 게시하지 않고 다른 사람도 잘못주문하게끔 만드는 걸 점검 안하고 그렇게 하겠다고 전달드린다고 전화하면 끝인 고객센터"
Coupang Eats,2025-10-19 14:10:43,5,배달 어플 중에 제일 쓰기 편한듯요
Coupang Eats,2025-10-19 13:58:51,1,배달 앱만 사용할 건데 7890 얼마 800원으로 결제해야 되는 부담감 때문에 못 하겠습니다. 아니면은 배달 할인만 적용시키는 그게 나왔었으면 저렴하게 그걸 가입할수도
Coupang Eats,2025-10-19 12:55:36,5,"일단 와우랑 같이하면 배달비 무료라서 너무 좋습니다 UI도 쾌적한 편이어서 잘 사용중, 입점한 식당이 좀 적어서 배달 못시키는 경우가 가끔 있지만 납득 가능한 수준임 다만 자주 주문한 맛집에는 내가 남긴 평점이나 주문횟수로 추천해줬으면 좋겠음 몇달전에 한번 시키고 평점 1점 줬는데 다른 사람들이 많이 시키고 평점 높다고 계속 추천 맨앞에 있는게 많이 불편함"
Coupang Eats,2025-10-19 12:21:51,5,맛잇고 빠르고 양좋고 다좋슴ㅈㄱㆍ
Coupang Eats,2025-10-19 11:16:54,5,편하고 쉽게 주문 할 수있어 추천앱 입니다
Coupang Eats,2025-10-19 11:09:24,5,다른 배달앱 다 끊었어요ㅎ 쿠팡이츠만 써요~
Coupang Eats,2025-10-19 03:28:20,5,"쿠팡, 쿠팡이츠, 쿠팡플레이로 대동단결. 쿠팡 와우로 모든 컨텐츠를 다 사용하니 쿠팡 와우 결제비가 아직까진 아깝다고 느끼지 않음.(금액이 또 오른다면 더 꼼꼼히 따질듯)"
Coupang Eats,2025-10-18 22:25:02,5,무료 배송에 배달이 빨라서 좋아요!
Coupang Eats,2025-10-18 22:14:21,5,언제든 편하게 거의 대부분 무료 배달 좋아요
Coupang Eats,2025-10-18 21:32:14,5,빠르고 좋아요 할인 되고 강추!
Coupang Eats,2025-10-18 20:52:37,5,편리해요 할인도 많이 되고
Coupang Eats,2025-10-18 20:43:18,5,라이더 위치가 보기편햬서 좋아요.
Coupang Eats,2025-10-18 20:06:57,5,배달도 빠르고 좋네요
Coupang Eats,2025-10-18 19:58:25,5,점점 개선돠고 좋아지는모습좋습니다
Coupang Eats,2025-10-18 19:56:33,5,항상 정확해요감사해요
Coupang Eats,2025-10-18 19:55:15,5,너무맛있었어요. 또시킬꺼예요
Coupang Eats,2025-10-18 19:47:34,5,배민보다 좋은거 같네요..역시 쿠팡
Coupang Eats,2025-10-18 19:29:08,5,음식이나 배송이나 빠르고 어디쯤 오는지 볼수있어좋다
Coupang Eats,2025-10-18 19:07:04,5,맛있어요 깔끔한 맛에 신속배달 좋아요
Coupang Eats,2025-10-18 18:52:27,4,심심할때..보기좋네요
Coupang Eats,2025-10-18 18:30:03,5,오~~실질적 많은혜택과 빠른. 무료배송까지 싹다 맘에드는어플 이츠!
Coupang Eats,2025-10-18 17:24:00,5,배민 쳐 망하고 쿠팡이 배달업게 먹어야함
Coupang Eats,2025-10-18 15:59:49,5,실시간 배달상황을 볼수있어서 좋아요
Coupang Eats,2025-10-18 15:15:42,1,[Web발신] [쿠팡이츠] 고객님께서 작성하신 리뷰가 임시 게시중단 되었습니다. 고객님 안녕하세요 쿠팡이츠입니다. 고객님께서 작성해주신 리뷰가 임시 게시중단 되어 고객님의 메일로 상세내용 안내드렸으니 확인 부탁드립니다. 욕한것도 아닌데 리뷰를 내려버린다고?
Coupang Eats,2025-10-18 15:14:15,5,이벤트많고 이용잘하고있습니다
Coupang Eats,2025-10-18 14:46:14,5,쿠팡이랑 연동이라 항상 잘 이애용하고있어요
Coupang Eats,2025-10-18 13:48:18,3,There doesn't seem to be any criteria for selecting registered companies.
Coupang Eats,2025-10-18 13:38:11,3,자동으로 수저포크 없음 체크되는거빼면 만족
Coupang Eats,2025-10-18 13:22:44,5,VERY GOOD!
Coupang Eats,2025-10-18 13:16:53,5,쿠폰 할인안내 및 무료배달 좋은 서비스라 생각해요
Coupang Eats,2025-10-18 13:12:49,5,빠르고쌉니다 안쓸이유가없어요!
Coupang Eats,2025-10-18 12:15:25,5,배민만 하다가 쿠팡으로 이전하였고 만족하고 잘 쓰고 있습니다 ^^
Coupang Eats,2025-10-18 11:06:49,5,쿠팡 wow를 이용하니 배달비가 없어서 자주 쓰게 됩니다.
Coupang Eats,2025-10-18 10:45:55,5,빠르고 편리하고 맛집찾기 쉽고 좋아요~
Coupang Eats,2025-10-18 05:06:38,1,고객센터가 쓰레기 수준. 쿠폰이 안받아지는 버그가 있어서 문의했더니 일주일 넘게 기다리기만 하라고 하고 답변도 제대로 안해줌. 혹시나 접수가 제대로 안됐나 하고 문의해보니 접수는 잘됐다고 기다리라고만 일주일 넘음 ㅋㅋㅋㅋ. 내부적으로 소통에 문제가 있는건지 일효율에 문제가 있는건지 매우 의심감. 그냥 상담원들 욕받이로 세워두고 뒤 담당자들은 일을 1도 안하는 거 같음
Coupang Eats,2025-10-18 01:55:27,4,좋습니다 쿠폰잘주고 굿
Coupang Eats,2025-10-18 01:02:50,5,최고에요 너무 좋아요
Coupang Eats,2025-10-18 00:14:01,1,배달기사들 싸이코들 너무 많아요
Coupang Eats,2025-10-17 23:53:39,5,이용잘하고있어요 배달상태 나와서 더 좋아요
Coupang Eats,2025-10-17 21:17:52,1,한집 배달 시켯드만 두집그치고 뭐하는거니
Coupang Eats,2025-10-17 21:00:00,1,한달사용료가 너무너무비쌈 3000원정도로 해야함 회원이라도 혜택이 전혀 없는데 회원 탈퇴해야하나 고민중이에요
Coupang Eats,2025-10-17 20:56:57,1,배달 누락 등 이슈 발생 시 자동화 처리로 바뀌면서 답답해 죽겠네요 그러고 매크로성 3천원 쿠폰으로 마무리... 됐다고 안 받는다고 했습니다 문제가 뭔지 파악을 하시길
Coupang Eats,2025-10-17 20:28:56,1,한집배달 도보는 제발 배차좀 하지마세요 배달을 도보로한다는것 자체가 이해안감
Coupang Eats,2025-10-17 19:09:50,5,배달앱도 한눈에 들어오고 신속 정확한 시간 배달 넘 좋아요 👍
Coupang Eats,2025-10-17 18:23:48,3,누락 건에 대해 신고하고 접수까지 했더니 일주일이 지나도 연락하나 없네요 정말 무책임합니다 앞으로 이거보다 더 좋은 배달앱쓸지 고민되네요..
Coupang Eats,2025-10-17 16:39:57,5,너무 좋아요 완전 좋아요 강력 추천 드려요
Coupang Eats,2025-10-17 15:48:12,5,상품이 신선하고 저렴해요 배달도 빨라요
Coupang Eats,2025-10-17 13:46:29,5,쿠팡이츠 쿠팡와우등 가성비 좋게 잘 활용하고 있습니다
Coupang Eats,2025-10-17 13:30:05,1,제발 일회용품 기본제공 해주면 안되나요? 어쩌다가 체크 안되서.. 배달은 받았는데 밥을 바로 못먹는 허탈함 아세요?? 진짜 짜증나요 배고픈 상태라서 몇배나 짜증나요 나갔다오기 싫어서 배달시키는데 일회용품때문에 5층을 계단으로 걸어아가 또 10분거리를 다녀와야하는데.. 너무 열받네요 쿠팡와우때문에 그냥쓰는데 제발일회용품 체크 기본세팅되는 기능 없나요??
